Delay is 5..num_iter is 1000
Time is 1521478839 : 817390.slept for 5.784035 ms
Time is 1521478839 : 822781.slept for 5.380154 ms
Time is 1521478839 : 828804.slept for 6.015062 ms
Time is 1521478839 : 834270.slept for 5.460024 ms
Time is 1521478839 : 840673.slept for 6.397009 ms
Time is 1521478839 : 846259.slept for 5.582094 ms
Time is 1521478839 : 852494.slept for 6.170988 ms
Time is 1521478839 : 858697.slept for 6.197929 ms
Time is 1521478839 : 864029.slept for 5.326033 ms
Time is 1521478839 : 869221.slept for 5.187035 ms
Time is 1521478839 : 874525.slept for 5.297184 ms
Time is 1521478839 : 879836.slept for 5.305052 ms
Time is 1521478839 : 885283.slept for 5.439043 ms
Time is 1521478839 : 890324.slept for 5.029202 ms
Time is 1521478839 : 896541.slept for 6.212234 ms
Time is 1521478839 : 901742.slept for 5.197048 ms
Time is 1521478839 : 907515.slept for 5.768061 ms
Time is 1521478839 : 912753.slept for 5.234003 ms
Time is 1521478839 : 917892.slept for 5.133867 ms
Time is 1521478839 : 922984.slept for 5.086899 ms
Time is 1521478839 : 928223.slept for 5.234003 ms
Time is 1521478839 : 933413.slept for 5.186081 ms
Time is 1521478839 : 940175.slept for 6.757021 ms
Time is 1521478839 : 945484.slept for 5.302906 ms
Time is 1521478839 : 951678.slept for 6.189108 ms
Time is 1521478839 : 956919.slept for 5.235910 ms
Time is 1521478839 : 962450.slept for 5.526066 ms
Time is 1521478839 : 967520.slept for 5.065918 ms
Time is 1521478839 : 973627.slept for 6.102085 ms
Time is 1521478839 : 978682.slept for 5.049944 ms
Time is 1521478839 : 984343.slept for 5.656004 ms
Time is 1521478839 : 990396.slept for 6.048918 ms
Time is 1521478839 : 995508.slept for 5.106926 ms
Time is 1521478840 : 1273.slept for 5.760908 ms
Time is 1521478840 : 6479.slept for 5.201101 ms
Time is 1521478840 : 11650.slept for 5.165100 ms
Time is 1521478840 : 16853.slept for 5.199194 ms
Time is 1521478840 : 22025.slept for 5.167007 ms
Time is 1521478840 : 27148.slept for 5.116940 ms
Time is 1521478840 : 32833.slept for 5.679131 ms
Time is 1521478840 : 39182.slept for 6.345034 ms
Time is 1521478840 : 44271.slept for 5.084038 ms
Time is 1521478840 : 49321.slept for 5.045891 ms
Time is 1521478840 : 55129.slept for 5.803108 ms
Time is 1521478840 : 60168.slept for 5.033970 ms
Time is 1521478840 : 65451.slept for 5.278826 ms
Time is 1521478840 : 70667.slept for 5.209923 ms
Time is 1521478840 : 76244.slept for 5.573034 ms
Time is 1521478840 : 81364.slept for 5.113840 ms
Time is 1521478840 : 86658.slept for 5.289078 ms
Time is 1521478840 : 91710.slept for 5.047083 ms
Time is 1521478840 : 96757.slept for 5.041838 ms
Time is 1521478840 : 102089.slept for 5.326986 ms
Time is 1521478840 : 107175.slept for 5.081177 ms
Time is 1521478840 : 113126.slept for 5.947113 ms
Time is 1521478840 : 118678.slept for 5.547047 ms
Time is 1521478840 : 125018.slept for 6.334782 ms
Time is 1521478840 : 130134.slept for 5.111217 ms
Time is 1521478840 : 136277.slept for 6.137848 ms
Time is 1521478840 : 142532.slept for 6.250143 ms
Time is 1521478840 : 148201.slept for 5.662918 ms
Time is 1521478840 : 154328.slept for 6.123066 ms
Time is 1521478840 : 159531.slept for 5.199194 ms
Time is 1521478840 : 164654.slept for 5.120039 ms
Time is 1521478840 : 169819.slept for 5.160093 ms
Time is 1521478840 : 175113.slept for 5.290031 ms
Time is 1521478840 : 180481.slept for 5.363941 ms
Time is 1521478840 : 186874.slept for 6.387949 ms
Time is 1521478840 : 192255.slept for 5.376101 ms
Time is 1521478840 : 197478.slept for 5.218983 ms
Time is 1521478840 : 203387.slept for 5.904913 ms
Time is 1521478840 : 208856.slept for 5.464077 ms
Time is 1521478840 : 214040.slept for 5.180120 ms
Time is 1521478840 : 219514.slept for 5.468845 ms
Time is 1521478840 : 224591.slept for 5.072117 ms
Time is 1521478840 : 230342.slept for 5.745888 ms
Time is 1521478840 : 236078.slept for 5.729914 ms
Time is 1521478840 : 241134.slept for 5.045891 ms
Time is 1521478840 : 246775.slept for 5.636930 ms
Time is 1521478840 : 251917.slept for 5.134821 ms
Time is 1521478840 : 257801.slept for 5.879164 ms
Time is 1521478840 : 264208.slept for 6.402016 ms
Time is 1521478840 : 269605.slept for 5.384922 ms
Time is 1521478840 : 275666.slept for 6.056070 ms
Time is 1521478840 : 280857.slept for 5.186081 ms
Time is 1521478840 : 285960.slept for 5.099058 ms
Time is 1521478840 : 291327.slept for 5.362988 ms
Time is 1521478840 : 296563.slept for 5.231857 ms
Time is 1521478840 : 302233.slept for 5.666018 ms
Time is 1521478840 : 307937.slept for 5.698919 ms
Time is 1521478840 : 313426.slept for 5.484104 ms
Time is 1521478840 : 318765.slept for 5.333900 ms
Time is 1521478840 : 323840.slept for 5.067825 ms
Time is 1521478840 : 328879.slept for 5.035162 ms
Time is 1521478840 : 334434.slept for 5.548954 ms
Time is 1521478840 : 339787.slept for 5.347967 ms
Time is 1521478840 : 345350.slept for 5.558014 ms
Time is 1521478840 : 351575.slept for 6.220818 ms
Time is 1521478840 : 357115.slept for 5.536079 ms
Time is 1521478840 : 362637.slept for 5.517960 ms
Time is 1521478840 : 367958.slept for 5.318165 ms
Time is 1521478840 : 374088.slept for 6.126165 ms
Time is 1521478840 : 379271.slept for 5.178928 ms
Time is 1521478840 : 385271.slept for 5.995989 ms
Time is 1521478840 : 391404.slept for 6.129026 ms
Time is 1521478840 : 396803.slept for 5.394936 ms
Time is 1521478840 : 402701.slept for 5.893946 ms
Time is 1521478840 : 409066.slept for 6.361008 ms
Time is 1521478840 : 414513.slept for 5.443096 ms
Time is 1521478840 : 420270.slept for 5.748987 ms
Time is 1521478840 : 426751.slept for 6.475925 ms
Time is 1521478840 : 432975.slept for 6.221056 ms
Time is 1521478840 : 437998.slept for 5.017042 ms
Time is 1521478840 : 444246.slept for 6.242037 ms
Time is 1521478840 : 449876.slept for 5.622149 ms
Time is 1521478840 : 455468.slept for 5.589008 ms
Time is 1521478840 : 460527.slept for 5.054951 ms
Time is 1521478840 : 465599.slept for 5.067110 ms
Time is 1521478840 : 471074.slept for 5.470991 ms
Time is 1521478840 : 476264.slept for 5.183935 ms
Time is 1521478840 : 482528.slept for 6.258965 ms
Time is 1521478840 : 490163.slept for 7.630110 ms
Time is 1521478840 : 498047.slept for 7.876158 ms
Time is 1521478840 : 504803.slept for 6.748915 ms
Time is 1521478840 : 509886.slept for 5.075932 ms
Time is 1521478840 : 515457.slept for 5.564928 ms
Time is 1521478840 : 521111.slept for 5.647898 ms
Time is 1521478840 : 526269.slept for 5.151987 ms
Time is 1521478840 : 531593.slept for 5.318165 ms
Time is 1521478840 : 537218.slept for 5.620003 ms
Time is 1521478840 : 542590.slept for 5.367994 ms
Time is 1521478840 : 548495.slept for 5.898952 ms
Time is 1521478840 : 553984.slept for 5.482912 ms
Time is 1521478840 : 559805.slept for 5.816936 ms
Time is 1521478840 : 567463.slept for 7.653952 ms
Time is 1521478840 : 573189.slept for 5.720139 ms
Time is 1521478840 : 581157.slept for 7.963896 ms
Time is 1521478840 : 586417.slept for 5.209923 ms
Time is 1521478840 : 591500.slept for 5.077124 ms
Time is 1521478840 : 597222.slept for 5.717039 ms
Time is 1521478840 : 603230.slept for 6.004095 ms
Time is 1521478840 : 608468.slept for 5.234003 ms
Time is 1521478840 : 613576.slept for 5.102873 ms
Time is 1521478840 : 618665.slept for 5.084038 ms
Time is 1521478840 : 625033.slept for 6.363869 ms
Time is 1521478840 : 630342.slept for 5.305052 ms
Time is 1521478840 : 635711.slept for 5.363941 ms
Time is 1521478840 : 641524.slept for 5.807161 ms
Time is 1521478840 : 646688.slept for 5.161047 ms
Time is 1521478840 : 652549.slept for 5.857944 ms
Time is 1521478840 : 659045.slept for 6.491899 ms
Time is 1521478840 : 664720.slept for 5.670071 ms
Time is 1521478840 : 669928.slept for 5.203962 ms
Time is 1521478840 : 675373.slept for 5.439043 ms
Time is 1521478840 : 680435.slept for 5.056858 ms
Time is 1521478840 : 686632.slept for 6.192923 ms
Time is 1521478840 : 691825.slept for 5.188942 ms
Time is 1521478840 : 698131.slept for 6.301165 ms
Time is 1521478840 : 704390.slept for 6.255150 ms
Time is 1521478840 : 709584.slept for 5.188942 ms
Time is 1521478840 : 715023.slept for 5.432129 ms
Time is 1521478840 : 720400.slept for 5.372047 ms
Time is 1521478840 : 725539.slept for 5.135059 ms
Time is 1521478840 : 730883.slept for 5.337954 ms
Time is 1521478840 : 736572.slept for 5.674124 ms
Time is 1521478840 : 741714.slept for 5.136967 ms
Time is 1521478840 : 747841.slept for 6.121874 ms
Time is 1521478840 : 754070.slept for 6.222963 ms
Time is 1521478840 : 760353.slept for 6.278038 ms
Time is 1521478840 : 766015.slept for 5.658150 ms
Time is 1521478840 : 771186.slept for 5.166054 ms
Time is 1521478840 : 777437.slept for 6.246090 ms
Time is 1521478840 : 782881.slept for 5.438089 ms
Time is 1521478840 : 788201.slept for 5.316019 ms
Time is 1521478840 : 793583.slept for 5.376816 ms
Time is 1521478840 : 799361.slept for 5.773067 ms
Time is 1521478840 : 804884.slept for 5.517960 ms
Time is 1521478840 : 811205.slept for 6.315947 ms
Time is 1521478840 : 816426.slept for 5.217075 ms
Time is 1521478840 : 821830.slept for 5.397081 ms
Time is 1521478840 : 828103.slept for 6.268024 ms
Time is 1521478840 : 833876.slept for 5.768776 ms
Time is 1521478840 : 839606.slept for 5.726099 ms
Time is 1521478840 : 844753.slept for 5.144119 ms
Time is 1521478840 : 850348.slept for 5.590916 ms
Time is 1521478840 : 855603.slept for 5.249977 ms
Time is 1521478840 : 861873.slept for 6.264925 ms
Time is 1521478840 : 867940.slept for 6.062984 ms
Time is 1521478840 : 873120.slept for 5.176067 ms
Time is 1521478840 : 878285.slept for 5.159855 ms
Time is 1521478840 : 884550.slept for 6.259203 ms
Time is 1521478840 : 889844.slept for 5.290031 ms
Time is 1521478840 : 896099.slept for 6.250143 ms
Time is 1521478840 : 902396.slept for 6.293058 ms
Time is 1521478840 : 908703.slept for 6.301165 ms
Time is 1521478840 : 914206.slept for 5.497932 ms
Time is 1521478840 : 919311.slept for 5.100965 ms
Time is 1521478840 : 925421.slept for 6.104946 ms
Time is 1521478840 : 931563.slept for 6.136894 ms
Time is 1521478840 : 937471.slept for 5.901814 ms
Time is 1521478840 : 943786.slept for 6.309986 ms
Time is 1521478840 : 948942.slept for 5.151033 ms
Time is 1521478840 : 954676.slept for 5.730867 ms
Time is 1521478840 : 960792.slept for 6.112099 ms
Time is 1521478840 : 966994.slept for 6.196976 ms
Time is 1521478840 : 973289.slept for 6.290913 ms
Time is 1521478840 : 979174.slept for 5.878925 ms
Time is 1521478840 : 984562.slept for 5.384922 ms
Time is 1521478840 : 989704.slept for 5.136967 ms
Time is 1521478840 : 994988.slept for 5.277872 ms
Time is 1521478841 : 1297.slept for 6.304026 ms
Time is 1521478841 : 7228.slept for 5.925894 ms
Time is 1521478841 : 13680.slept for 6.447077 ms
Time is 1521478841 : 19711.slept for 6.026030 ms
Time is 1521478841 : 25525.slept for 5.807161 ms
Time is 1521478841 : 30703.slept for 5.174160 ms
Time is 1521478841 : 35784.slept for 5.075932 ms
Time is 1521478841 : 40954.slept for 5.166054 ms
Time is 1521478841 : 46851.slept for 5.892992 ms
