Delay is 5..num_iter is 1000
Time is 1521478840 : 102109.slept for 5.331039 ms
Time is 1521478840 : 107295.slept for 5.180120 ms
Time is 1521478840 : 113164.slept for 5.864859 ms
Time is 1521478840 : 118704.slept for 5.532980 ms
Time is 1521478840 : 125055.slept for 6.345987 ms
Time is 1521478840 : 130150.slept for 5.089045 ms
Time is 1521478840 : 136245.slept for 6.088972 ms
Time is 1521478840 : 141612.slept for 5.362034 ms
Time is 1521478840 : 146653.slept for 5.035877 ms
Time is 1521478840 : 152365.slept for 5.702972 ms
Time is 1521478840 : 158033.slept for 5.662918 ms
Time is 1521478840 : 163299.slept for 5.261183 ms
Time is 1521478840 : 168815.slept for 5.509853 ms
Time is 1521478840 : 174420.slept for 5.601168 ms
Time is 1521478840 : 179537.slept for 5.113125 ms
Time is 1521478840 : 185402.slept for 5.858898 ms
Time is 1521478840 : 191147.slept for 5.740166 ms
Time is 1521478840 : 197262.slept for 6.111145 ms
Time is 1521478840 : 202328.slept for 5.060911 ms
Time is 1521478840 : 207897.slept for 5.563974 ms
Time is 1521478840 : 213574.slept for 5.672932 ms
Time is 1521478840 : 218973.slept for 5.393982 ms
Time is 1521478840 : 224075.slept for 5.098104 ms
Time is 1521478840 : 229152.slept for 5.071878 ms
Time is 1521478840 : 234214.slept for 5.057096 ms
Time is 1521478840 : 239734.slept for 5.514860 ms
Time is 1521478840 : 245342.slept for 5.603075 ms
Time is 1521478840 : 251206.slept for 5.858898 ms
Time is 1521478840 : 256305.slept for 5.095005 ms
Time is 1521478840 : 261561.slept for 5.252838 ms
Time is 1521478840 : 266933.slept for 5.365849 ms
Time is 1521478840 : 271991.slept for 5.053043 ms
Time is 1521478840 : 277332.slept for 5.335093 ms
Time is 1521478840 : 283499.slept for 6.164074 ms
Time is 1521478840 : 288755.slept for 5.250931 ms
Time is 1521478840 : 294374.slept for 5.613089 ms
Time is 1521478840 : 300682.slept for 6.303072 ms
Time is 1521478840 : 306319.slept for 5.630970 ms
Time is 1521478840 : 311675.slept for 5.351067 ms
Time is 1521478840 : 316926.slept for 5.247116 ms
Time is 1521478840 : 322015.slept for 5.084991 ms
Time is 1521478840 : 327707.slept for 5.686998 ms
Time is 1521478840 : 334155.slept for 6.443024 ms
Time is 1521478840 : 339702.slept for 5.541801 ms
Time is 1521478840 : 345271.slept for 5.564213 ms
Time is 1521478840 : 351498.slept for 6.221771 ms
Time is 1521478840 : 357024.slept for 5.521059 ms
Time is 1521478840 : 362564.slept for 5.535126 ms
Time is 1521478840 : 367773.slept for 5.205154 ms
Time is 1521478840 : 374007.slept for 6.229877 ms
Time is 1521478840 : 380417.slept for 6.406069 ms
Time is 1521478840 : 385774.slept for 5.350828 ms
Time is 1521478840 : 391802.slept for 6.023169 ms
Time is 1521478840 : 397161.slept for 5.356073 ms
Time is 1521478840 : 402797.slept for 5.631924 ms
Time is 1521478840 : 409230.slept for 6.428003 ms
Time is 1521478840 : 414701.slept for 5.466938 ms
Time is 1521478840 : 420515.slept for 5.809069 ms
Time is 1521478840 : 426973.slept for 6.453991 ms
Time is 1521478840 : 433306.slept for 6.327868 ms
Time is 1521478840 : 438467.slept for 5.156040 ms
Time is 1521478840 : 444595.slept for 6.123066 ms
